hhserial,hhweight,survey_year,country_name,country_iso,reg,district,village_name,ea_code,rural,religion,hhhead_female,hhhead_age,hhhead_marital,hhhead_education,hhhead_literate,males,females,memb_total,memb_und6,memb_male_und16,memb_female_und16,memb_und15,memb_15_44,memb_45_65,memb_65plus,depend_young,depend_old,depend_total,house_rooms,house_roof,house_electricity,house_watersource,house_toilet,house_walls,house_floor,house_cost,house_owned,land_owned_operated,land_owned_notoperated,asset_telephone,asset_qty_poultry,asset_tractor,asset_cartplough,asset_fridge,asset_qty_cattle,asset_motorbike,asset_radio,asset_qty_sheepgoat,expenditure_durable,expenditure_durable_quintile,expenditure_nondurable,expenditure_nondurable_quintile,expenditure_food,expenditure_food_quintile,expenditure_total,expenditure_total_quintile,dd_1_milk,dd_2_tea,dd_3_otherliquid,dd_4_bread,dd_5_tubers,dd_6_potatoes,dd_7_darkleafygreens,dd_8_mangoes,dd_9_otherfruit,dd_10_organmeat,dd_11_othermeat,dd_12_eggs,dd_13_fish,dd_14_beans,dd_15_yogurt,dd_16_oils,dd_17_sugar,dd_18_condiments,dd_19_grubs,dd_20_palmoil,dd_total,hhs_1_nofood,hhs_2_sleephungry,hhs_3_hungry,hhs_total,f_weai_leisuretime,f_weai_npoor_z105,f_weai_speakpublic_any,f_weai_groupmember_any,f_weai_incdec_count,f_weai_credjanydec_any,f_weai_jrightanyagr,f_weai_jown_count,f_weai_raiprod_any,f_weai_feelinputdecagr,f_weai_fivede,f_weai_empowered,m_weai_leisuretime,m_weai_npoor_z105,m_weai_speakpublic_any,m_weai_groupmember_any,m_weai_incdec_count,m_weai_credjanydec_any,m_weai_jrightanyagr,m_weai_jown_count,m_weai_raiprod_any,m_weai_feelinputdecagr,m_weai_fivede,m_weai_empowered,weai_parity_gap,longitude_offset,latitude_offset,h_maiz_a,h_pmil_a,h_sorg_a,p_maiz_a,p_pmil_a,p_sorg_a,y_maiz_a,y_pmil_a,y_sorg_a,temp_01,temp_02,temp_03,temp_04,temp_05,temp_06,temp_07,temp_08,temp_09,temp_10,temp_11,temp_12,rain_01,rain_02,rain_03,rain_04,rain_05,rain_06,rain_07,rain_08,rain_09,rain_10,rain_11,rain_12,ndvi_01,ndvi_02,ndvi_03,ndvi_04,ndvi_05,ndvi_06,ndvi_07,ndvi_08,ndvi_09,ndvi_10,ndvi_11,ndvi_12,ndvi_max,ndvi_mean,ndvi_min,alt,bio_1,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,c_20000,c_50000,c_100000,c_250000,c_500000,clypptl1,clypptl2,clypptl3,clypptl4,ocdensl1,ocdensl2,ocdensl3,ocdensl4,phihoxl1,phihoxl2,phihoxl3,phihoxl4,sltpptl1,sltpptl2,sltpptl3,sltpptl4,sndpptl1,sndpptl2,sndpptl3,sndpptl4,aez_name
2080907617,199.23083,2012.0,"Ghana","GHA",693.0,6421.0,809076,809100034,1.0,9,0.0,20,3,9,7,1,1,2,0,0,0,0,2,0,0,0.0,0.0,0.0,7,3,0,10,3,5,2,1000.0,5,1,0,1,15.0,0,1,0,,1,1,25.0,1373,5,305.40000000596046,4,44.00000001490116,4,7325.800000846386,4,1,1,1,,1,,1,1,1,0,1,,1,,,1,,,1,1,12.0,0.0,0.0,0.0,0.0,1,1,1,,0,1,1,1,0,1,0.6,0,1,1,1,,1,1,1,1,0,1,0.7999999999999999,0,0.19999999999999996,-0.3028974222330861,9.033261258327826,0,0,0,0,0,0,0,0,0,41.23,40.65,42.89,39.05,33.37,30.11,28.63,29.81,30.03,30.89,31.99,36.83,6.09939,4.69,52.7749,84.8682,79.7292,166.34,156.698,163.364,299.179,144.035,10.7258,2.86171,2865,3195,3275,4686,5681,6676,6787,7094,7401,7143,6614,4567,7190.14,5086.66,2691,177,275,29.7,25.6,1192,245,3,79,599,19,148,599,15.03,36.8,19.4,17.4,25.6,28.0,215,234,234,234,488,16,17,18,23,51,163,143,74,62,61,60,59,25,24,24,23,59,59,58,53,3
2080907618,199.23083,2012.0,"Ghana","GHA",693.0,6421.0,809076,809100034,1.0,9,0.0,32,3,9,7,4,6,10,4,3,2,5,4,1,0,1.0,0.0,1.0,7,3,0,10,3,5,2,2500.0,5,1,1,1,9.0,0,1,0,7.0,1,1,25.0,1613,5,267.19999983906746,4,54.39999979734421,4,7648.199987530708,4,0,0,1,,0,,0.6666666666666666,1,1,0,0.3333333333333333,1,,1,1,1,1,1,1,1,10.333333,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,1,1,0,1,1,1,1,0.7333333333333333,0,,-0.33004035227651535,9.048729767360983,0,0,0,0,0,0,0,0,0,41.23,40.65,42.89,39.05,33.37,30.11,28.63,29.81,30.03,30.89,31.99,36.83,6.09939,4.69,52.7749,84.8682,79.7292,166.34,156.698,163.364,299.179,144.035,10.7258,2.86171,2865,3195,3275,4686,5681,6676,6787,7094,7401,7143,6614,4567,7190.14,5086.66,2691,183,275,29.6,25.6,1194,245,3,79,600,19,148,600,14.89,36.6,19.5,17.1,25.6,28.0,223,242,242,242,496,16,17,18,23,51,163,143,74,62,61,60,59,25,24,24,23,59,59,58,53,3
2080907619,199.23083,2012.0,"Ghana","GHA",693.0,6421.0,809076,809100034,1.0,9,0.0,65,3,,7,4,2,6,1,2,0,1,3,1,1,0.25,0.25,0.5,13,3,0,10,3,5,4,6000.0,5,1,0,1,,0,1,0,12.0,1,1,12.0,1346,5,365.89999997615814,4,65.30000001192093,5,9132.400000333786,4,0,0,1,,0,,1,1,1,0,0,1,,,1,,,,1,1,8.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,1,1,0.5,0,1,1,1,1,1,0,1,1,1,1,0.9333333333333333,1,0.43333333333333335,-0.3169287836529834,9.04650493225896,0,0,0,0,0,0,0,0,0,41.23,40.65,42.89,39.05,33.37,30.11,28.63,29.81,30.03,30.89,31.99,36.83,6.09939,4.69,52.7749,84.8682,79.7292,166.34,156.698,163.364,299.179,144.035,10.7258,2.86171,2865,3195,3275,4686,5681,6676,6787,7094,7401,7143,6614,4567,7190.14,5086.66,2691,183,275,29.6,25.6,1194,245,3,79,600,19,148,600,14.89,36.6,19.5,17.1,25.6,28.0,223,242,242,242,496,16,17,18,23,51,163,143,74,62,61,60,59,25,24,24,23,59,59,58,53,3
2080907620,199.23083,2012.0,"Ghana","GHA",693.0,6421.0,809076,809100034,1.0,9,0.0,35,3,,7,3,4,7,2,2,3,5,2,0,0,2.5,0.0,2.5,7,3,0,10,3,5,4,3000.0,5,1,0,1,22.0,0,1,0,,1,1,6.0,1560,5,776.4000000357628,5,48.80000019073486,4,13414.400010347366,5,1,0,1,,0,,1,1,0,0,0,1,,1,,1,,,1,1,9.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,1,0,0.4,0,1,1,1,1,1,0,1,1,1,1,0.9333333333333333,1,0.5333333333333333,-0.31320387125843885,9.05024911753749,0,0,0,0,0,0,0,0,0,41.23,40.65,42.89,39.05,33.37,30.11,28.63,29.81,30.03,30.89,31.99,36.83,6.09939,4.69,52.7749,84.8682,79.7292,166.34,156.698,163.364,299.179,144.035,10.7258,2.86171,2865,3195,3275,4686,5681,6676,6787,7094,7401,7143,6614,4567,7190.14,5086.66,2691,183,275,29.6,25.6,1194,245,3,79,600,19,148,600,14.89,36.6,19.5,17.1,25.6,28.0,223,242,242,242,496,16,17,18,23,51,163,143,74,62,61,60,59,25,24,24,23,59,59,58,53,3
2080907701,220.39243,2012.0,"Ghana","GHA",693.0,6421.0,809077,809100066,1.0,9,0.0,45,3,,7,3,2,5,1,1,1,2,2,1,0,0.6666667,0.0,0.6666667,2,3,0,10,3,5,2,200.0,5,1,0,0,24.0,0,1,0,,1,0,13.0,200,3,389.0999999642372,4,23.900000005960464,3,6111.999999880791,4,0,0,1,,0,,1,1,0,0,0,1,,1,1,1,1,,1,1,10.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0,0,0,0,1,0.7000000000000001,0,1,1,1,1,1,0,1,1,0,1,0.8333333333333334,1,0.1333333333333333,-0.5086702098053858,9.172775613150307,6.5,0.7,2,9.5,0.8,3,1464.4,1256.7,1471.6,40.93,40.77,44.33,37.43,34.93,29.47,28.41,29.37,30.13,30.69,32.37,36.61,5.28752,5.66148,40.5704,71.7703,75.2672,151.175,133.906,150.299,294.785,139.036,7.14092,2.4435,2740,2656,2541,5086,6292,6939,7433,7179,6926,7120,6912,5428,7140.43,5043.39,2737.56,144,278,30.1,25.9,1158,240,3,80,590,17,142,590,15.4,37.1,19.9,17.2,25.9,28.4,34,34,34,34,288,16,16,18,23,52,168,141,70,61,60,59,59,25,24,24,24,59,60,58,54,3
2080907702,220.39243,2012.0,"Ghana","GHA",693.0,6421.0,809077,809100066,1.0,9,0.0,45,3,,7,2,4,6,2,1,2,3,1,1,1,1.5,0.5,2.0,3,3,0,10,3,5,2,60000.0,5,1,0,1,13.0,0,1,0,,1,1,,310,4,349.0000000298023,4,13.900000035762787,2,5220.800002217293,3,0,0,1,,0,,1,1,0,0,0,1,,1,1,1,,,1,,8.0,1.0,0.0,0.0,1.0,1,1,1,0,1,0,0,0,0,1,0.6,0,1,1,1,1,1,0,1,1,0,1,0.8333333333333334,1,0.2333333333333334,-0.47768598955732244,9.150163697910708,6.5,0.7,2,9.5,0.8,3,1464.4,1256.7,1471.6,40.93,40.77,44.33,37.43,34.93,29.47,28.41,29.37,30.13,30.69,32.37,36.61,5.28752,5.66148,40.5704,71.7703,75.2672,151.175,133.906,150.299,294.785,139.036,7.14092,2.4435,2740,2656,2541,5086,6292,6939,7433,7179,6926,7120,6912,5428,7140.43,5043.39,2737.56,144,278,30.1,25.9,1158,240,3,80,590,17,142,590,15.4,37.1,19.9,17.2,25.9,28.4,34,34,34,34,288,16,16,18,23,52,168,141,70,61,60,59,59,25,24,24,24,59,60,58,54,3
2080907703,220.39243,2012.0,"Ghana","GHA",693.0,6421.0,809077,809100066,1.0,7,0.0,37,3,,7,2,6,8,4,1,4,5,3,0,0,1.6666666,0.0,1.6666666,4,3,0,10,3,5,2,9000.0,5,1,0,1,4.0,0,0,0,,1,1,9.0,1360,5,557.1999999284744,5,25.400000005960464,3,9367.199999451637,4,0,0.5,1,1,0,,1,1,0,0,1,1,,1,1,1,1,,1,1,11.0,1.0,1.0,0.0,2.0,1,1,1,1,1,0,0,0,0,1,0.7000000000000001,0,1,1,1,1,1,0,1,1,0,1,0.8333333333333334,1,0.1333333333333333,-0.503110205414639,9.1761347469193,6.5,0.7,2,9.5,0.8,3,1464.4,1256.7,1471.6,40.93,40.77,44.33,37.43,34.93,29.47,28.41,29.37,30.13,30.69,32.37,36.61,5.28752,5.66148,40.5704,71.7703,75.2672,151.175,133.906,150.299,294.785,139.036,7.14092,2.4435,2740,2656,2541,5086,6292,6939,7433,7179,6926,7120,6912,5428,7140.43,5043.39,2737.56,142,279,30.1,25.9,1157,239,3,80,589,17,142,589,15.64,37.1,19.9,17.2,25.9,28.4,51,51,51,51,305,16,16,18,23,52,168,141,70,61,60,59,59,25,24,24,24,59,60,58,54,3
2080907704,220.39243,2012.0,"Ghana","GHA",693.0,6421.0,809077,809100066,1.0,9,0.0,25,3,,7,3,4,7,2,2,2,4,3,0,0,1.3333334,0.0,1.3333334,3,3,0,10,3,5,2,11000.0,5,1,0,1,18.0,0,1,0,,1,1,30.0,1510,5,279.89999997615814,4,26.500000059604645,3,6246.800002813339,4,0,0.5,1,,0,,0,1,1,0,0,1,,1,1,1,1,,1,,9.0,1.0,0.0,0.0,1.0,1,1,1,0,1,0,0,0,0,1,0.6,0,1,1,1,1,1,0,1,1,0,1,0.8333333333333334,1,0.2333333333333334,-0.4986567125813984,9.178007542932399,6.5,0.7,2,9.5,0.8,3,1464.4,1256.7,1471.6,40.93,40.77,44.33,37.43,34.93,29.47,28.41,29.37,30.13,30.69,32.37,36.61,5.28752,5.66148,40.5704,71.7703,75.2672,151.175,133.906,150.299,294.785,139.036,7.14092,2.4435,2740,2656,2541,5086,6292,6939,7433,7179,6926,7120,6912,5428,7140.43,5043.39,2737.56,142,279,30.1,25.9,1157,239,3,80,589,17,142,589,15.64,37.1,19.9,17.2,25.9,28.4,51,51,51,51,305,16,16,18,23,52,168,141,70,61,60,59,59,25,24,24,24,59,60,58,54,3
2080907705,220.39243,2012.0,"Ghana","GHA",693.0,6421.0,809077,809100066,1.0,9,0.0,50,3,,7,3,2,5,0,1,0,0,3,1,1,0.0,0.25,0.25,8,3,0,10,3,3,2,1600.0,5,1,0,0,10.0,0,1,0,3.0,1,1,10.0,1478,5,886,5,29.299999952316284,3,13633.599997520447,5,0,0,1,,0,,1,1,1,0,1,1,,1,1,1,1,,1,1,12.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,1,0.6,0,1,1,1,1,1,0,1,1,1,1,0.9333333333333333,1,0.33333333333333337,-0.47850435249631257,9.174831752226229,6.5,0.7,2,9.5,0.8,3,1464.4,1256.7,1471.6,40.93,40.77,44.33,37.43,34.93,29.47,28.41,29.37,30.13,30.69,32.37,36.61,5.28752,5.66148,40.5704,71.7703,75.2672,151.175,133.906,150.299,294.785,139.036,7.14092,2.4435,2740,2656,2541,5086,6292,6939,7433,7179,6926,7120,6912,5428,7140.43,5043.39,2737.56,144,278,30.1,25.9,1158,240,3,80,590,17,142,590,15.4,37.1,19.9,17.2,25.9,28.4,34,34,34,34,288,16,16,18,23,52,168,141,70,61,60,59,59,25,24,24,24,59,60,58,54,3
2080907706,220.39243,2012.0,"Ghana","GHA",693.0,6421.0,809077,809100066,1.0,9,0.0,62,3,,7,5,2,7,0,2,1,3,2,2,0,0.75,0.0,0.75,5,3,0,10,3,5,2,9000.0,5,1,0,0,10.0,0,1,0,,1,0,8.0,140,2,328.69999998807907,4,20,2,5124.399999856949,3,0,0,1,,0,1,1,1,0,0,0,1,,,1,1,1,,1,,9.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0,0,0,0,1,0.7000000000000001,0,1,1,1,1,1,0,1,1,0,1,0.8333333333333334,1,0.1333333333333333,-0.49717010809093826,9.167566096426446,6.5,0.7,2,9.5,0.8,3,1464.4,1256.7,1471.6,40.93,40.77,44.33,37.43,34.93,29.47,28.41,29.37,30.13,30.69,32.37,36.61,5.28752,5.66148,40.5704,71.7703,75.2672,151.175,133.906,150.299,294.785,139.036,7.14092,2.4435,2740,2656,2541,5086,6292,6939,7433,7179,6926,7120,6912,5428,7140.43,5043.39,2737.56,142,279,30.1,25.9,1157,239,3,80,589,17,142,589,15.64,37.1,19.9,17.2,25.9,28.4,51,51,51,51,305,16,16,18,23,52,168,141,70,61,60,59,59,25,24,24,24,59,60,58,54,3
2080907707,220.39243,2012.0,"Ghana","GHA",693.0,6421.0,809077,809100066,1.0,9,0.0,47,3,,7,4,2,6,2,3,1,4,1,1,0,2.0,0.0,2.0,3,3,0,10,3,5,2,5000.0,5,1,0,0,5.0,0,1,0,,1,0,2.0,100,1,133.80000001192093,3,22.70000010728836,3,2886.000005722046,2,0,0,1,,0,,1,1,0,0,0,1,,1,1,1,,,1,1,9.0,1.0,0.0,0.0,1.0,1,1,0,1,1,0,0,0,0,1,0.6,0,1,1,1,1,1,0,1,1,0,1,0.8333333333333334,1,0.2333333333333334,-0.48239802817416005,9.161347759126478,6.5,0.7,2,9.5,0.8,3,1464.4,1256.7,1471.6,40.93,40.77,44.33,37.43,34.93,29.47,28.41,29.37,30.13,30.69,32.37,36.61,5.28752,5.66148,40.5704,71.7703,75.2672,151.175,133.906,150.299,294.785,139.036,7.14092,2.4435,2740,2656,2541,5086,6292,6939,7433,7179,6926,7120,6912,5428,7140.43,5043.39,2737.56,142,279,30.1,25.9,1157,239,3,80,589,17,142,589,15.64,37.1,19.9,17.2,25.9,28.4,51,51,51,51,305,16,16,18,23,52,168,141,70,61,60,59,59,25,24,24,24,59,60,58,54,3
2080907708,220.39243,2012.0,"Ghana","GHA",693.0,6421.0,809077,809100066,1.0,2,0.0,50,3,,7,7,7,14,3,4,5,8,3,2,0,1.6,0.0,1.6,5,3,0,10,3,5,2,10000.0,5,1,0,0,,0,1,0,,1,1,20.0,1430,5,312.2999999523163,4,23.5,3,6399.599999427795,4,0,0.5,1,,0,,1,1,0,0,0,1,,1,1,1,1,,1,1,9.5,1.0,1.0,0.0,2.0,1,1,1,1,1,0,0,0,0,1,0.7000000000000001,0,1,1,1,1,1,0,1,1,0,1,0.8333333333333334,1,0.1333333333333333,-0.48578891452480993,9.1728470913697,6.5,0.7,2,9.5,0.8,3,1464.4,1256.7,1471.6,40.93,40.77,44.33,37.43,34.93,29.47,28.41,29.37,30.13,30.69,32.37,36.61,5.28752,5.66148,40.5704,71.7703,75.2672,151.175,133.906,150.299,294.785,139.036,7.14092,2.4435,2740,2656,2541,5086,6292,6939,7433,7179,6926,7120,6912,5428,7140.43,5043.39,2737.56,142,279,30.1,25.9,1157,239,3,80,589,17,142,589,15.64,37.1,19.9,17.2,25.9,28.4,51,51,51,51,305,16,16,18,23,52,168,141,70,61,60,59,59,25,24,24,24,59,60,58,54,3
2080907709,220.39243,2012.0,"Ghana","GHA",693.0,6421.0,809077,809100066,1.0,6,0.0,30,3,,7,4,2,6,1,3,1,4,2,0,0,2.0,0.0,2.0,4,3,0,10,3,5,4,1000.0,5,1,0,0,,0,1,0,,1,1,4.0,278,3,274.0000000298023,4,76.70000010728836,5,7554.400005936623,4,0,0,1,,0,,1,1,0,0,0,1,,,1,1,1,,1,1,9.0,0.0,0.0,0.0,0.0,1,1,1,,0,1,1,1,1,1,0.7,0,1,1,1,1,1,1,1,1,1,1,1,1,0.30000000000000004,-0.506035678889123,9.168680751721496,6.5,0.7,2,9.5,0.8,3,1464.4,1256.7,1471.6,40.93,40.77,44.33,37.43,34.93,29.47,28.41,29.37,30.13,30.69,32.37,36.61,5.28752,5.66148,40.5704,71.7703,75.2672,151.175,133.906,150.299,294.785,139.036,7.14092,2.4435,2740,2656,2541,5086,6292,6939,7433,7179,6926,7120,6912,5428,7140.43,5043.39,2737.56,142,279,30.1,25.9,1157,239,3,80,589,17,142,589,15.64,37.1,19.9,17.2,25.9,28.4,51,51,51,51,305,16,16,18,23,52,168,141,70,61,60,59,59,25,24,24,24,59,60,58,54,3
2080907710,220.39243,2012.0,"Ghana","GHA",693.0,6421.0,809077,809100066,1.0,9,0.0,35,3,,7,2,2,4,0,1,0,1,2,1,0,0.33333334,0.0,0.33333334,3,3,0,10,3,5,4,1000.0,5,1,0,0,,0,0,0,,0,0,1.0,1450,5,284.4000000208616,4,22.200000032782555,3,6017.200001955032,4,0,0,1,,0,,1,1,0,1,1,1,,,1,1,1,,1,1,11.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.9333333333333333,1,0,-0.4729935881249028,9.154776644924175,6.5,0.7,2,9.5,0.8,3,1464.4,1256.7,1471.6,40.93,40.77,44.33,37.43,34.93,29.47,28.41,29.37,30.13,30.69,32.37,36.61,5.28752,5.66148,40.5704,71.7703,75.2672,151.175,133.906,150.299,294.785,139.036,7.14092,2.4435,2740,2656,2541,5086,6292,6939,7433,7179,6926,7120,6912,5428,7140.43,5043.39,2737.56,142,279,30.1,25.9,1157,239,3,80,589,17,142,589,15.64,37.1,19.9,17.2,25.9,28.4,51,51,51,51,305,16,16,18,23,52,168,141,70,61,60,59,59,25,24,24,24,59,60,58,54,3
2080907711,220.39243,2012.0,"Ghana","GHA",693.0,6421.0,809077,809100066,1.0,9,0.0,49,3,,7,1,3,4,1,0,1,1,0,2,1,0.5,0.5,1.0,3,6,0,10,3,5,4,300.0,5,1,0,0,12.0,0,1,0,,1,1,,220,3,341.2000000625849,4,44.500000059604645,4,6628.40000385046,4,0,0,1,,0,,1,1,0,0,1,1,1,,,1,1,,1,,9.0,0.0,0.0,0.0,0.0,1,1,1,0,1,1,1,1,1,1,0.8999999999999999,1,1,1,1,0,1,1,1,1,1,1,0.8999999999999999,1,0,-0.47770627966902746,9.149011761400212,6.5,0.7,2,9.5,0.8,3,1464.4,1256.7,1471.6,40.93,40.77,44.33,37.43,34.93,29.47,28.41,29.37,30.13,30.69,32.37,36.61,5.28752,5.66148,40.5704,71.7703,75.2672,151.175,133.906,150.299,294.785,139.036,7.14092,2.4435,2740,2656,2541,5086,6292,6939,7433,7179,6926,7120,6912,5428,7140.43,5043.39,2737.56,142,279,30.1,25.9,1157,239,3,80,589,17,142,589,15.64,37.1,19.9,17.2,25.9,28.4,51,51,51,51,305,16,16,18,23,52,168,141,70,61,60,59,59,25,24,24,24,59,60,58,54,3
2080907712,220.39243,2012.0,"Ghana","GHA",693.0,6421.0,809077,809100066,1.0,2,0.0,30,3,,7,1,4,5,2,0,3,3,2,0,0,1.5,0.0,1.5,2,3,0,10,3,5,2,1100.0,5,1,0,1,6.0,0,1,0,,0,1,,173,2,124.10000002384186,2,41.70000010728836,4,3830.600005865097,3,0,1,1,,0,,1,1,0,1,1,1,,,1,1,1,,1,,11.0,0.0,0.0,0.0,0.0,1,1,1,,1,1,1,0,1,1,0.8333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-0.49670861760377233,9.158116206487941,6.5,0.7,2,9.5,0.8,3,1464.4,1256.7,1471.6,40.93,40.77,44.33,37.43,34.93,29.47,28.41,29.37,30.13,30.69,32.37,36.61,5.28752,5.66148,40.5704,71.7703,75.2672,151.175,133.906,150.299,294.785,139.036,7.14092,2.4435,2740,2656,2541,5086,6292,6939,7433,7179,6926,7120,6912,5428,7140.43,5043.39,2737.56,142,279,30.1,25.9,1157,239,3,80,589,17,142,589,15.64,37.1,19.9,17.2,25.9,28.4,51,51,51,51,305,16,16,18,23,52,168,141,70,61,60,59,59,25,24,24,24,59,60,58,54,3
2080907713,220.39243,2012.0,"Ghana","GHA",693.0,6421.0,809077,809100066,1.0,2,0.0,42,4,,7,3,2,5,1,2,1,3,1,0,1,3.0,1.0,4.0,4,3,0,10,3,5,4,1000.0,5,1,1,0,5.0,0,1,0,,0,1,,138,2,412.8999999165535,4,51.6000000834465,4,7776.00000333786,4,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,1,0.9333333333333333,1,,-0.4780674711986278,9.15407893972315,6.5,0.7,2,9.5,0.8,3,1464.4,1256.7,1471.6,40.93,40.77,44.33,37.43,34.93,29.47,28.41,29.37,30.13,30.69,32.37,36.61,5.28752,5.66148,40.5704,71.7703,75.2672,151.175,133.906,150.299,294.785,139.036,7.14092,2.4435,2740,2656,2541,5086,6292,6939,7433,7179,6926,7120,6912,5428,7140.43,5043.39,2737.56,144,278,30.1,25.9,1158,240,3,80,590,17,142,590,15.4,37.1,19.9,17.2,25.9,28.4,34,34,34,34,288,16,16,18,23,52,168,141,70,61,60,59,59,25,24,24,24,59,60,58,54,3
2080907714,220.39243,2012.0,"Ghana","GHA",693.0,6421.0,809077,809100066,1.0,9,0.0,70,3,,7,3,1,4,0,2,0,1,1,1,1,0.5,0.5,1.0,5,3,0,10,3,5,4,3000.0,5,1,1,0,,0,1,0,,1,1,4.0,1336,5,414.3999996781349,4,22.100000023841858,3,7457.999997377396,4,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,1,1,0,1,1,0,0,1,1,0.7666666666666666,0,1,1,1,1,1,1,1,1,1,1,1,1,0.2333333333333334,-0.5013925984400688,9.161367310268405,6.5,0.7,2,9.5,0.8,3,1464.4,1256.7,1471.6,40.93,40.77,44.33,37.43,34.93,29.47,28.41,29.37,30.13,30.69,32.37,36.61,5.28752,5.66148,40.5704,71.7703,75.2672,151.175,133.906,150.299,294.785,139.036,7.14092,2.4435,2740,2656,2541,5086,6292,6939,7433,7179,6926,7120,6912,5428,7140.43,5043.39,2737.56,142,279,30.1,25.9,1157,239,3,80,589,17,142,589,15.64,37.1,19.9,17.2,25.9,28.4,51,51,51,51,305,16,16,18,23,52,168,141,70,61,60,59,59,25,24,24,24,59,60,58,54,3
2080907715,220.39243,2012.0,"Ghana","GHA",693.0,6421.0,809077,809100066,1.0,9,0.0,20,4,,7,6,4,10,2,5,1,6,4,0,0,1.5,0.0,1.5,13,3,0,10,3,5,2,1600.0,5,1,0,0,10.0,0,0,0,,1,1,,293,3,332.69999980926514,4,98.19999980926514,5,9391.799987792969,4,1,0,1,,0,,1,1,1,0,1,1,,1,1,,,,1,,10.0,1.0,1.0,0.0,2.0,1,1,1,1,1,0,1,1,1,1,0.9333333333333333,1,0,1,1,1,1,0,1,1,1,1,0.8333333333333333,1,0,-0.5107715129114615,9.1565507285811,6.5,0.7,2,9.5,0.8,3,1464.4,1256.7,1471.6,40.93,40.77,44.33,37.43,34.93,29.47,28.41,29.37,30.13,30.69,32.37,36.61,5.28752,5.66148,40.5704,71.7703,75.2672,151.175,133.906,150.299,294.785,139.036,7.14092,2.4435,2740,2656,2541,5086,6292,6939,7433,7179,6926,7120,6912,5428,7140.43,5043.39,2737.56,144,278,30.1,25.9,1158,240,3,80,590,17,142,590,15.4,37.1,19.9,17.2,25.9,28.4,34,34,34,34,288,16,16,18,23,52,168,141,70,61,60,59,59,25,24,24,24,59,60,58,54,3
2080907716,220.39243,2012.0,"Ghana","GHA",693.0,6421.0,809077,809100066,1.0,9,0.0,39,3,9,4,3,6,9,2,1,3,4,5,0,0,0.8,0.0,0.8,4,3,0,10,3,3,2,1200.0,5,1,0,1,30.0,0,1,0,2.0,1,1,6.0,1588,5,1189.5,5,72.09999990463257,5,19611.199995040894,5,0,0,1,,0,,1,1,1,0,1,1,,1,1,,,,1,,9.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,1,1,1,1,0.8333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-0.5056787805606221,9.157374285118554,6.5,0.7,2,9.5,0.8,3,1464.4,1256.7,1471.6,40.93,40.77,44.33,37.43,34.93,29.47,28.41,29.37,30.13,30.69,32.37,36.61,5.28752,5.66148,40.5704,71.7703,75.2672,151.175,133.906,150.299,294.785,139.036,7.14092,2.4435,2740,2656,2541,5086,6292,6939,7433,7179,6926,7120,6912,5428,7140.43,5043.39,2737.56,144,278,30.1,25.9,1158,240,3,80,590,17,142,590,15.4,37.1,19.9,17.2,25.9,28.4,34,34,34,34,288,16,16,18,23,52,168,141,70,61,60,59,59,25,24,24,24,59,60,58,54,3
2080907717,220.39243,2012.0,"Ghana","GHA",693.0,6421.0,809077,809100066,1.0,9,0.0,35,3,,7,2,2,4,0,1,1,1,3,0,0,0.33333334,0.0,0.33333334,5,6,0,10,3,5,2,1100.0,5,1,0,0,26.0,0,1,0,,1,1,5.0,278,3,291,4,30.700000002980232,3,5366.400000154972,3,1,0,1,,0,,1,1,1,0,1,1,,1,1,,,,1,,10.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,1,1,0.6,0,1,1,1,1,1,1,1,1,1,1,1,1,0.4,-0.48539273596423954,9.180648936368518,6.5,0.7,2,9.5,0.8,3,1464.4,1256.7,1471.6,40.93,40.77,44.33,37.43,34.93,29.47,28.41,29.37,30.13,30.69,32.37,36.61,5.28752,5.66148,40.5704,71.7703,75.2672,151.175,133.906,150.299,294.785,139.036,7.14092,2.4435,2740,2656,2541,5086,6292,6939,7433,7179,6926,7120,6912,5428,7140.43,5043.39,2737.56,144,278,30.1,25.9,1158,240,3,80,590,17,142,590,15.4,37.1,19.9,17.2,25.9,28.4,34,34,34,34,288,16,16,18,23,52,168,141,70,61,60,59,59,25,24,24,24,59,60,58,54,3
